"Age","Gender","HomeOwnership","InternetConnection","MaritalStatus","CellphoneService","NumCars","PPVFreq","MobileOperatingSystem","StreamingRadio","CustomerID","EducationLevel","Cluster"
21.999999999999996,"Male","Rent","Mega cable","Never Married","Other",1,"Rarely","IOS","YT Music",888899,"High School","cluster_1"
40,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",888902,"Bachelor","cluster_1"
24,"Male","Rent","Mega cable","Married","Telcel",1,"Never","Android","YT Music",888909,"Bachelor","cluster_1"
39,"Male","Rent","Telmex","Never Married","Telcel",1,"Never","Android","YT Music",888910,"High School","cluster_1"
20,"Male","Rent","Axtel","Never Married","Telcel",1,"Weekly","Windows phone","YT Music",888917,"High School","cluster_1"
29,"Female","Rent","Mega cable","Married","Movistar",2,"Daily","IOS","YT Music",888920,"Bachelor","cluster_1"
29.999999999999996,"Male","Rent","Axtel","Married","Telcel",1,"Never","Android","YT Music",888922,"Master's Degree","cluster_1"
34,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",888924,"Master's Degree","cluster_1"
56,"Female","Rent","Telmex","Divorced","Movistar",1,"Never","Android","Spotify",888927,"Doctorate","cluster_1"
51,"Male","Rent","Mega cable","Married","Telcel",4,"Weekly","IOS","YT Music",888928,"Bachelor","cluster_1"
49,"Male","Rent","Mega cable","Married","Telcel",4,"Never","Android","YT Music",888931,"Some College","cluster_1"
26,"Male","Own","Mega cable","Never Married","Telcel",1,"Never","Android","YT Music",888938,"High School","cluster_1"
45,"Male","Own","Mega cable","Married","Telcel",3,"Weekly","Android","YT Music",888940,"Master's Degree","cluster_1"
25,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",888942,"High School","cluster_1"
26,"Male","Rent","Mega cable","Never Married","Telcel",1,"Rarely","IOS","YT Music",888944,"High School","cluster_1"
41,"Male","Rent","Telmex","Other","Telcel",2,"Never","Android","YT Music",888945,"Bachelor","cluster_1"
32,"Male","Own","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",888946,"Bachelor","cluster_1"
28,"Male","Rent","Axtel","Never Married","Telcel",2,"Never","Android","YT Music",888947,"High School","cluster_1"
39,"Male","Rent","Telmex","Married","Telcel",1,"Weekly","Android","YT Music",888951,"Doctorate","cluster_1"
33,"Male","Rent","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",888956,"Master's Degree","cluster_1"
32,"Female","Rent","Telmex","Married","Telcel",2,"Weekly","IOS","YT Music",888960,"Some College","cluster_1"
33,"Female","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",888961,"High School","cluster_1"
39,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","IOS","YT Music",888967,"Bachelor","cluster_1"
29,"Male","Rent","Axtel","Never Married","Telcel",1,"Weekly","IOS","YT Music",888973,"High School","cluster_1"
27,"Male","Rent","Axtel","Never Married","Movistar",1,"Rarely","IOS","YT Music",888976,"High School","cluster_1"
32,"Male","Rent","Telmex","Never Married","Telcel",1,"Never","Android","YT Music",888978,"High School","cluster_1"
38,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",888979,"Bachelor","cluster_1"
34,"Male","Own","Mega cable","Never Married","Telcel",1,"Rarely","IOS","YT Music",888980,"High School","cluster_1"
25,"Female","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",888981,"High School","cluster_1"
37,"Male","Own","Other","Never Married","Telcel",2,"Weekly","Android","YT Music",888982,"High School","cluster_1"
29,"Female","Rent","Telmex","Married","Telcel",3,"Rarely","IOS","YT Music",888987,"Master's Degree","cluster_1"
31,"Male","Rent","Axtel","Never Married","Telcel",1,"Monthly","Android","YT Music",888988,"High School","cluster_1"
35,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",888991,"Bachelor","cluster_1"
29.999999999999996,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",888997,"Bachelor","cluster_1"
25,"Female","Own","Axtel","Married","Movistar",1,"Rarely","IOS","YT Music",888998,"Master's Degree","cluster_1"
33,"Male","Rent","Axtel","Divorced","Telcel",1,"Never","Android","YT Music",889002,"Bachelor","cluster_1"
29.999999999999996,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",889005,"Bachelor","cluster_1"
36,"Female","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",889006,"High School","cluster_1"
38,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",889007,"Bachelor","cluster_1"
41,"Male","Rent","Telmex","Married","Telcel",3,"Weekly","Android","YT Music",889008,"Bachelor","cluster_1"
36,"Male","Rent","Axtel","Married","Movistar",2,"Rarely","IOS","YT Music",889010,"Bachelor","cluster_1"
29,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",889014,"Master's Degree","cluster_1"
59.99999999999999,"Male","Own","Telmex","Married","Telcel",2,"Weekly","Android","YT Music",889022,"Associate's Degree","cluster_1"
23,"Male","Rent","Axtel","Never Married","Other",1,"Never","Android","YT Music",889024,"High School","cluster_1"
26,"Male","Rent","Axtel","Married","Telcel",1,"Never","Android","YT Music",889025,"Master's Degree","cluster_1"
21.999999999999996,"Male","Rent","Mega cable","Married","Telcel",1,"Never","Android","YT Music",889026,"Bachelor","cluster_1"
29.999999999999996,"Male","Rent","Telmex","Married","Telcel",2,"Never","Android","YT Music",889028,"Bachelor","cluster_1"
28,"Female","Rent","Axtel","Married","Movistar",1,"Never","IOS","YT Music",889031,"Master's Degree","cluster_1"
25,"Male","Rent","Axtel","Married","Movistar",2,"Rarely","IOS","YT Music",889034,"Bachelor","cluster_1"
26,"Male","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",889037,"High School","cluster_1"
34,"Male","Rent","Mega cable","Never Married","Telcel",1,"Never","Android","YT Music",889038,"High School","cluster_1"
26,"Male","Rent","Axtel","Never Married","Movistar",1,"Daily","Other","YT Music",889040,"High School","cluster_1"
32,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",889047,"Bachelor","cluster_1"
27,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",889048,"High School","cluster_1"
35,"Male","Rent","Axtel","Married","Telcel",2,"Monthly","Android","YT Music",889050,"Master's Degree","cluster_1"
39,"Male","Own","Mega cable","Never Married","Telcel",1,"Never","Android","YT Music",889051,"High School","cluster_1"
33,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",889052,"Doctorate","cluster_1"
29,"Female","Own","Telmex","Married","Telcel",1,"Never","IOS","YT Music",889062,"Master's Degree","cluster_1"
31,"Male","Rent","Mega cable","Married","Movistar",1,"Never","Android","YT Music",889064,"Bachelor","cluster_1"
36,"Male","Rent","Axtel","Married","Telcel",1,"Never","Android","YT Music",889066,"Bachelor","cluster_1"
24,"Male","Rent","Axtel","Never Married","Telcel",1,"Rarely","IOS","YT Music",889072,"High School","cluster_1"
33,"Male","Rent","Axtel","Separated","Movistar",1,"Never","Android","YT Music",889073,"Doctorate","cluster_1"
27,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",889074,"Bachelor","cluster_1"
36,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","Spotify",889075,"Master's Degree","cluster_1"
45,"Male","Rent","Telmex","Married","Telcel",6,"Weekly","Android","YT Music",889077,"Bachelor","cluster_1"
27,"Male","Rent","Telmex","Married","Movistar",1,"Never","Android","YT Music",889078,"Bachelor","cluster_1"
38,"Male","Rent","Axtel","Married","Telcel",0,"Weekly","IOS","YT Music",889088,"Bachelor","cluster_1"
48,"Male","Own","Telmex","Married","Telcel",1,"Weekly","Windows phone","YT Music",889090,"Master's Degree","cluster_1"
38,"Male","Own","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",889094,"Some College","cluster_1"
36,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",889095,"Some College","cluster_1"
21.999999999999996,"Male","Rent","Mega cable","Married","Telcel",1,"Rarely","IOS","YT Music",889098,"Bachelor","cluster_1"
34,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",889100,"High School","cluster_1"
25,"Male","Rent","Telmex","Married","Movistar",1,"Rarely","IOS","YT Music",889109,"Bachelor","cluster_1"
27,"Male","Rent","Mega cable","Married","Movistar",2,"Never","Android","Spotify",889110,"Master's Degree","cluster_1"
39,"Male","Rent","Mega cable","Never Married","Telcel",2,"Never","Android","YT Music",889113,"High School","cluster_1"
45,"Female","Rent","Mega cable","Divorced","Movistar",2,"Weekly","Android","YT Music",889119,"Bachelor","cluster_1"
25,"Male","Rent","Mega cable","Never Married","Telcel",2,"Monthly","Android","YT Music",889122,"High School","cluster_1"
48,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",889123,"Master's Degree","cluster_1"
24,"Male","Rent","Telmex","Married","Movistar",1,"Rarely","IOS","YT Music",889126,"Master's Degree","cluster_1"
25,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",889130,"High School","cluster_1"
32,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","Spotify",889132,"High School","cluster_1"
53.99999999999999,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",889134,"Doctorate","cluster_1"
31,"Male","Rent","Mega cable","Married","Telcel",2,"Rarely","IOS","YT Music",889135,"Bachelor","cluster_1"
23,"Male","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",889139,"High School","cluster_1"
23,"Male","Own","Axtel","Never Married","Other",1,"Never","Android","YT Music",889144,"High School","cluster_1"
35,"Female","Own","Mega cable","Married","Other",2,"Never","IOS","YT Music",889146,"Bachelor","cluster_1"
32,"Male","Rent","Axtel","Never Married","Telcel",2,"Never","Android","YT Music",889147,"High School","cluster_1"
28,"Male","Rent","Axtel","Married","Telcel",1,"Never","Android","YT Music",889150,"Master's Degree","cluster_1"
32,"Female","Rent","Axtel","Married","Movistar",2,"Weekly","IOS","Spotify",889152,"Associate's Degree","cluster_1"
26,"Male","Rent","Telmex","Married","Telcel",2,"Never","Android","YT Music",889154,"Master's Degree","cluster_1"
47,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","Spotify",889155,"Master's Degree","cluster_1"
29,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","IOS","Spotify",889159,"Bachelor","cluster_1"
31,"Male","Rent","Mega cable","Never Married","Telcel",2,"Rarely","IOS","YT Music",889161,"High School","cluster_1"
35,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",889162,"Bachelor","cluster_1"
40,"Male","Own","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",889164,"Bachelor","cluster_1"
37,"Male","Own","Mega cable","Married","Telcel",3,"Weekly","IOS","YT Music",889165,"Bachelor","cluster_1"
46,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","Spotify",889167,"Bachelor","cluster_1"
39,"Male","Rent","Mega cable","Divorced","Movistar",1,"Never","Android","YT Music",889170,"Associate's Degree","cluster_1"
43.99999999999999,"Male","Rent","Telmex","Married","AT&T",2,"Weekly","IOS","YT Music",889173,"Bachelor","cluster_1"
27,"Male","Rent","Telmex","Married","Telcel",2,"Never","Android","YT Music",889174,"Bachelor","cluster_1"
25,"Male","Rent","Telmex","Never Married","Movistar",2,"Never","Android","YT Music",889175,"High School","cluster_1"
34,"Female","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",889178,"High School","cluster_1"
27,"Male","Own","Telmex","Married","Telcel",1,"Never","Android","YT Music",889179,"Master's Degree","cluster_1"
42,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",889182,"Master's Degree","cluster_1"
31,"Male","Own","Axtel","Married","Telcel",2,"Monthly","Android","YT Music",889186,"Bachelor","cluster_1"
28,"Male","Rent","Telmex","Married","Telcel",2,"Never","Android","YT Music",889188,"Bachelor","cluster_1"
34,"Male","Rent","Mega cable","Married","Telcel",3,"Weekly","IOS","YT Music",889191,"Bachelor","cluster_1"
31,"Male","Rent","Mega cable","Married","Telcel",1,"Never","Android","YT Music",889195,"Master's Degree","cluster_1"
35,"Female","Rent","Telmex","Married","Movistar",2,"Rarely","IOS","YT Music",889197,"Bachelor","cluster_1"
34,"Male","Own","Telmex","Never Married","Telcel",1,"Never","Android","YT Music",889202,"High School","cluster_1"
23,"Male","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",889205,"High School","cluster_1"
33,"Male","Own","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",889207,"Master's Degree","cluster_1"
31,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",889210,"Master's Degree","cluster_1"
25,"Male","Rent","Axtel","Never Married","Telcel",1,"Rarely","IOS","YT Music",889212,"High School","cluster_1"
37,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","YT Music",889215,"Bachelor","cluster_1"
34,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",889218,"Bachelor","cluster_1"
29.999999999999996,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",889219,"High School","cluster_1"
28,"Male","Rent","Mega cable","Other","Telcel",3,"Never","Android","YT Music",889220,"Bachelor","cluster_1"
37,"Male","Own","Mega cable","Divorced","AT&T",1,"Never","Android","YT Music",889221,"Bachelor","cluster_1"
21.999999999999996,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",889223,"High School","cluster_1"
24,"Male","Own","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",889227,"High School","cluster_1"
31,"Female","Own","Mega cable","Never Married","Movistar",1,"Rarely","Android","YT Music",889228,"High School","cluster_1"
34,"Male","Rent","Mega cable","Married","Movistar",1,"Weekly","Android","YT Music",889231,"Bachelor","cluster_1"
21.999999999999996,"Male","Own","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",889233,"High School","cluster_1"
43,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",889236,"Doctorate","cluster_1"
34,"Female","Own","Axtel","Married","Movistar",2,"Never","IOS","YT Music",889237,"Master's Degree","cluster_1"
35,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",889238,"Master's Degree","cluster_1"
25,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",889241,"High School","cluster_1"
39,"Male","Rent","Axtel","Never Married","Telcel",1,"Never","Android","YT Music",889243,"High School","cluster_1"
21.999999999999996,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",889245,"High School","cluster_1"
23,"Female","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",889250,"High School","cluster_1"
29.999999999999996,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",889251,"Bachelor","cluster_1"
33,"Male","Rent","Telmex","Married","Telcel",2,"Never","Android","Spotify",889254,"Bachelor","cluster_1"
43.99999999999999,"Female","Rent","Axtel","Married","Movistar",2,"Never","IOS","Spotify",889256,"Bachelor","cluster_1"
36,"Male","Rent","Mega cable","Never Married","Telcel",1,"Rarely","IOS","YT Music",889257,"High School","cluster_1"
36,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","YT Music",889260,"Bachelor","cluster_1"
29.999999999999996,"Male","Own","Mega cable","Married","Telcel",3,"Never","Android","YT Music",889261,"Bachelor","cluster_1"
40,"Male","Rent","Telmex","Married","Telcel",2,"Never","Android","Spotify",889262,"Master's Degree","cluster_1"
26,"Female","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",889264,"High School","cluster_1"
33,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",889267,"Bachelor","cluster_1"
35,"Male","Own","Other","Married","Telcel",2,"Weekly","Android","YT Music",889268,"Bachelor","cluster_1"
29.999999999999996,"Male","Rent","Telmex","Never Married","Movistar",2,"Never","Android","YT Music",889270,"High School","cluster_1"
33,"Female","Rent","Mega cable","Married","Movistar",2,"Rarely","IOS","YT Music",889275,"Associate's Degree","cluster_1"
34,"Female","Rent","Axtel","Married","Movistar",2,"Weekly","IOS","YT Music",889276,"Master's Degree","cluster_1"
38,"Male","Rent","Mega cable","Never Married","Movistar",0,"Never","Android","YT Music",889277,"High School","cluster_1"
26,"Male","Rent","Telmex","Never Married","Movistar",0,"Never","Android","Spotify",889280,"High School","cluster_1"
28,"Male","Own","Mega cable","Married","Telcel",1,"Rarely","IOS","YT Music",889281,"Bachelor","cluster_1"
